lat,lon,hydrogel_thickness_mm,vapor_gap_mm,fin_area_ratio,insulation_gap_mm,tilt_deg,salt,salt_loading,case,warmup_method,resolution,best_combined_lcow_usd_m3,n_evals,stopped_reason,wall_time_s,improvement_vs_baseline_frac,flagged_as_surrogate_artifact,max_neighbor_improvement_frac,cv_rmse,standardized_residual_mean,standardized_residual_std,msll_gp_minus_trivial,n_hyperparameter_warnings,n_de_calls,frac_de_hit_maxiter,frac_de_not_success
60.0,-102.0,1.4463584590327083,59.06587341332302,9.970163871494666,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,33.279490,33,stalled,1052.2,0.1521386240806226,False,0.001085,1.7840918412607638,0.751497755500558,10.088818176939649,47.02302169981028,2,9,0.0,0.0
60.0,48.0,1.7684236914433755,59.99999877805079,11.999999307892937,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,27.483810,33,stalled,920.4,0.14137745236501692,False,-0.000620,0.4636732332189813,-0.010283473304309138,2.5229152823492274,-1.2086548507335881,3,9,0.0,0.0
60.0,51.0,1.580707811894363,59.999999668724016,11.99999981370644,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,28.295302,33,stalled,941.8,0.14230873718744774,False,-0.001823,0.5034245692841626,0.7744605896370858,3.4751058282356517,1.7370298309043188,2,9,0.0,0.0
60.0,54.0,1.5335619063289707,59.999999962285386,11.999999969742888,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,28.828017,33,stalled,988.6,0.1484906366981667,False,-0.002116,0.3971521417000162,0.23625933059973825,2.3116177791643007,-2.162237443258343,3,9,0.0,0.0
60.0,57.0,1.5982530563518849,59.99999997439114,11.99999995864866,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,28.987774,33,stalled,981.5,0.14152805878965752,False,-0.002254,0.5307557370738994,0.2352486137872064,2.9210251163674696,-0.22405455702213306,2,9,0.0,0.0
60.0,60.0,1.6038761545989497,59.9999999971003,11.42234897341797,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,29.118036,33,stalled,881.0,0.14345357249421237,False,-0.002330,0.3377306970486189,0.7130894168422409,2.4990184691965847,-1.935178785538839,2,9,0.0,0.0
60.0,63.0,1.5533849924713703,59.99999959999261,11.999999970675699,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,26.747787,33,stalled,818.3,0.1379552359244271,False,-0.000060,0.5630857985394075,0.046350693541100746,2.4989681948906552,-1.077039092700287,2,9,0.0,0.0
60.0,66.0,1.69546242756677,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,27.593381,39,stalled,1266.2,0.13379836982770008,False,-0.002214,0.5795341471726586,0.2830048346976846,3.3080517371494444,0.6562440657570763,4,15,0.0,0.0
60.0,69.0,1.603066679022865,59.9999999151446,11.999999972248988,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,27.244849,33,stalled,903.5,0.14244384111627478,False,-0.002049,0.345776115826636,-0.05243871857728729,1.8221123419471137,-3.2714465260258465,3,9,0.0,0.0
60.0,72.0,1.546513881701849,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,29.100015,33,stalled,1002.1,0.1448667587832384,False,-0.001525,0.512064126504454,0.025533724871298697,3.159852331145632,0.3163349291702433,2,9,0.0,0.0
60.0,75.0,1.5825459678730225,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,29.862315,33,stalled,1009.1,0.1427075425949901,False,-0.002202,0.37798901827599984,0.23886688070857812,2.1006305623376753,-2.440558030833386,2,9,0.0,0.0
60.0,78.0,1.6993324482584211,51.61409826608192,11.999999918527248,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,30.491853,33,stalled,1041.4,0.14024047758749186,False,-0.004003,0.2999837315080344,-0.07870918208701927,1.5331533343870298,-3.922383764250863,3,9,0.0,0.0
60.0,81.0,1.6972171930361928,59.99999997422785,11.036046189932577,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,30.241003,33,stalled,1030.6,0.14107681825335378,False,-0.003630,0.56530080294691,0.20766649225095393,1.9374772004406828,-3.023974179580119,4,9,0.0,0.0
60.0,84.0,1.5760385182290848,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,30.485588,33,stalled,1046.9,0.14061997948339716,False,-0.001215,0.36777360114171576,0.08715604473178387,2.457962398273488,-1.734542243437259,3,9,0.0,0.0
60.0,87.0,1.7375494308543913,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,29.780848,33,stalled,1006.9,0.13700134192451183,False,-0.003957,0.2928095428259192,0.4507747049316809,2.7392197256582334,-1.2090944453729744,3,9,0.0,0.0
60.0,90.0,1.7827645467701494,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,30.069566,33,stalled,1043.6,0.12262423652229824,False,-0.002059,0.2936780563065254,0.4548454178572231,2.138143310566773,-3.0200659748726797,4,9,0.0,0.0
60.0,93.0,1.7089417064209589,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,32.696081,39,stalled,1632.0,0.13018371560894917,False,-0.002288,1.0765448982180605,0.40237564689872307,2.8590637859102,-0.6472854239474577,5,15,0.0,0.0
60.0,96.0,1.7373939188155483,59.999999753239024,11.999999967971473,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,32.484684,33,stalled,1080.3,0.12881175621047666,False,-0.002148,0.2800947699127764,0.07332586000686603,1.5117060367802775,-4.50289440951164,4,9,0.0,0.0
60.0,99.0,1.8219738766446256,60.0,9.922329831062946,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,30.811203,33,stalled,1013.9,0.1270344422931468,False,-0.002722,0.6319478937312533,0.27791362256314345,2.4908843906072695,-1.8564791119550903,3,9,0.0,0.0
60.0,102.0,1.9190439495422553,59.999999768341375,11.99999991090709,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,30.460131,33,stalled,1058.2,0.11885722134495258,False,-0.003243,0.581336472807779,-0.029396134925156223,2.2528906380227953,-2.129416462882859,2,9,0.0,0.0
60.0,162.0,1.4463584590327083,59.06587341332302,9.970163871494666,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,32.277159,33,stalled,968.6,0.1512273714108083,False,-0.000789,0.9012309204470844,-0.002795670741679552,5.845902127182059,12.533729440146278,2,9,0.0,0.0
60.0,165.0,1.4195824290662535,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,32.248791,33,stalled,917.0,0.16373823927019532,False,-0.002334,2.162745648108091,0.9093051932708205,12.055229849968633,68.85020562506465,2,9,0.0,0.0
63.0,-162.0,1.000000031457085,59.99999926830335,11.999987712952002,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,42.307613,33,stalled,830.8,0.18803432236093662,False,0.002699,2.749286643343662,0.6607146955418806,6.7145412374464035,18.68779021235655,3,9,0.0,0.0
63.0,-159.0,1.4463584590327083,59.06587341332302,9.970163871494666,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,38.790142,33,stalled,977.8,0.17234563668039662,False,-0.005183,2.6489822591049053,1.4182844032718491,11.330758061469247,61.37157025379187,2,9,0.0,0.0
63.0,-156.0,1.4372790650831275,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,38.603625,33,stalled,1019.2,0.1759310889895802,False,-0.003256,0.43375078244431636,0.21386262713558607,2.56004550570861,-1.6306250767813184,2,9,0.0,0.0
63.0,-153.0,1.4463584590327083,59.06587341332302,9.970163871494666,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,42.733989,33,stalled,604.4,0.16611164927205713,False,-0.002999,1.6242962858412886,0.06531973386177682,4.882598901318372,8.013343295667706,2,9,0.0,0.0
63.0,-150.0,1.4463584590327083,59.06587341332302,9.970163871494666,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,41.852661,33,stalled,1023.9,0.17355706144663263,False,-0.005184,0.5116958787355683,0.11334998176600332,2.0936703017947953,-2.7018512886611736,3,9,0.0,0.0
63.0,-147.0,1.375828563180522,59.99999999756221,11.999999990433215,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,42.605838,33,stalled,936.8,0.17186849184273215,False,-0.002783,0.4566137852115576,0.20293530872134755,1.9530315878419022,-3.218790955167643,4,9,0.0,0.0
63.0,-144.0,1.4463584590327083,59.06587341332302,9.970163871494666,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,41.160523,33,stalled,827.7,0.17791204751866424,False,-0.004530,0.48247229707281286,0.3230749147443252,1.8906376488040328,-2.4979678292649012,1,9,0.0,0.0
63.0,-141.0,1.4463584590327083,59.06587341332302,9.970163871494666,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,37.739670,33,stalled,679.1,0.1596152883508273,False,-0.000489,1.5821835674206157,0.18270924938399,6.1993013875379255,15.044248144214958,2,9,0.0,0.0
63.0,-48.0,1.0000000050911162,59.99999940060553,11.99999958532075,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,60.000398,39,stalled,964.0,0.21031435166081872,False,-0.000186,2.0324072980010692,0.2933970602915792,4.868940637355386,6.501595608002561,4,15,0.0,0.0
63.0,-45.0,1.0,60.0,11.96831038335903,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,73.303735,36,stalled,1020.1,0.23604305852357022,False,-0.000126,0.285482081659349,0.17426092496948883,1.878877732628659,-4.527982501130703,3,12,0.0,0.0
63.0,9.0,1.4463584590327083,59.06587341332302,9.970163871494666,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,29.941299,33,stalled,1053.1,0.16069814050815023,False,-0.002096,1.3570071163518114,0.06975778756183969,6.46600016736132,16.712113881881212,2,9,0.0,0.0
63.0,12.0,1.4463584590327083,59.06587341332302,9.970163871494666,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,34.023483,33,stalled,686.5,0.17169547416514,False,-0.005412,1.318084387581398,-0.2444682754928844,4.2833254715159335,5.175968258109377,2,9,0.0,0.0
63.0,15.0,1.4463584590327083,59.06587341332302,9.970163871494666,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,30.956830,33,stalled,762.0,0.1617573911607715,False,-0.003103,1.9078671142453578,1.2403661857312664,5.2738820857656465,10.90644859372264,2,9,0.0,0.0
63.0,18.0,1.4476990983569313,60.0,10.909887083998466,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,29.691380,33,stalled,934.1,0.15961096612992984,False,-0.002330,1.3551314584413112,0.7907823144780265,4.097415823785458,3.9217579215312175,4,9,0.0,0.0
63.0,24.0,1.4463584590327083,59.06587341332302,9.970163871494666,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,31.547996,33,stalled,1051.6,0.1708650339848153,False,-0.005392,1.838626131982373,-0.08423992130111102,4.465329026596234,6.033981949677358,1,9,0.0,0.0
63.0,27.0,1.4463584590327083,59.06587341332302,9.970163871494666,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,30.627194,33,stalled,1011.6,0.1481590038608653,False,0.000091,1.0172701478615407,0.6110174454742315,5.051207901438069,8.828232548400127,2,9,0.0,0.0
63.0,30.0,1.56608153423401,59.99999995631658,9.606347994764628,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,30.431867,33,stalled,1038.4,0.14741827238203148,False,-0.001611,0.9105939236964857,0.7473773403511142,2.3093331597797215,-1.759025851656861,2,9,0.0,0.0
66.0,-165.0,1.0,41.439754172237805,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,55.417839,36,stalled,1436.8,0.21266824255127822,False,-0.000427,5.727827303320364,-0.4334295596958772,2.329648169282781,-1.0746657261322854,4,12,0.0,0.0
66.0,18.0,1.0,50.62852676273527,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,41.273987,33,stalled,1037.8,0.19411737036644072,False,0.003329,0.8883954432620155,0.2297452843149794,2.01807421342876,-2.418626962101465,4,9,0.0,0.0
66.0,21.0,1.3685731284243128,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,38.783515,33,stalled,1099.9,0.18106853226061195,False,-0.005384,0.7549256176305738,-0.01634879999417962,2.282204182582212,-1.8233146153864062,2,9,0.0,0.0
66.0,24.0,1.4463584590327083,59.06587341332302,9.970163871494666,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,35.515177,33,stalled,663.7,0.17294431284558212,False,-0.005321,1.3676533018785313,0.07768712344424059,5.027811527577681,8.66385953146753,2,9,0.0,0.0
66.0,27.0,1.3903996655627326,59.99999918975066,11.999999920688703,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,40.133432,33,stalled,1082.8,0.18338867389177166,False,-0.005409,0.6417048386374449,-0.023080705979000197,1.2926805011213884,-3.6480519363403268,4,9,0.0,0.0
66.0,30.0,1.4463584590327083,59.06587341332302,9.970163871494666,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,40.702070,33,stalled,915.3,0.1791429613138654,False,-0.004908,0.9421703460036984,-0.11850236856081194,3.158347422045263,0.4399890947849454,1,9,0.0,0.0
69.0,-162.0,1.6570793447515848,59.99999917106924,10.775883997077672,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,54.755618,33,stalled,1033.9,0.15280989201661346,False,-0.004915,2.5575022560265612,0.5853834326635354,6.237994922264641,14.964837354849546,2,9,0.0,0.0
69.0,-159.0,1.5303713029115087,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,54.049034,33,stalled,871.2,0.16653352634790633,False,-0.004573,1.74262717195618,0.5234017049641442,5.52287937040414,10.963887758637219,2,9,0.0,0.0
69.0,-156.0,1.5349647371552724,57.5792037958098,11.999999320411428,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,52.094348,33,stalled,882.7,0.16861201712379534,False,-0.004798,0.5063785639715782,0.8345590028267675,2.3173052852581852,-2.325837645894161,1,9,0.0,0.0
69.0,-153.0,1.5464601994816507,59.99999926088346,11.999998827437015,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,51.711288,33,stalled,917.1,0.16802375493867175,False,-0.004912,0.44016674260496813,0.14072100645933242,1.7008218528832812,-3.247877022497551,3,9,0.0,0.0
69.0,-150.0,1.5568551864961933,59.999999919474206,11.999999974652859,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,50.016855,33,stalled,992.3,0.15867947656935666,False,-0.003056,3.3111740024237646,0.16156166368046262,3.4365788677938203,1.0864191200371502,3,9,0.0,0.0
69.0,-147.0,1.7172937939395854,59.999999761875394,11.99999997356285,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,59.086749,33,stalled,1210.2,0.13878269626235612,False,-0.003561,0.3475592928394737,0.06423769342612684,1.4151765506111866,-4.605475569108614,4,9,0.0,0.0
69.0,-144.0,1.6842810098590673,60.0,10.420616446740114,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,44.990026,33,stalled,1176.0,0.1450392509278849,False,-0.004791,1.6523309114461942,1.1949492662297907,8.898776333927586,35.52193042915933,3,9,0.0,0.0
69.0,-141.0,1.8978546656429913,59.99999985228086,11.999999933790372,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,50.566539,33,stalled,1238.5,0.11338652718872164,False,-0.002135,0.34781401626363606,0.42812950530128047,2.7249668015559143,-1.9433912853978959,3,9,0.0,0.0
69.0,-51.0,1.5227723095532637,59.99999923775555,11.999996138525056,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,39.140494,33,stalled,963.4,0.1679209358073738,False,-0.004653,1.5185974794613368,0.9744364390818474,6.3193007964091334,16.2411673129786,2,9,0.0,0.0
69.0,-48.0,1.8378844745162919,59.99999990327806,3.0000002245480903,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,43.388980,33,stalled,1106.3,0.12127592340900951,False,-0.001291,0.22371793048856586,0.01117785275574536,1.7619968536975885,-4.0517898075999215,4,9,0.0,0.0
69.0,-45.0,1.7697067224648995,59.99999997998821,3.0000000071136874,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,52.277990,36,stalled,1277.8,0.1264457672743712,False,-0.002097,0.19792026930739012,0.02429114785415259,1.1100891579437941,-5.450098191655891,4,12,0.0,0.0
69.0,-42.0,1.7020706652382638,59.99999998815822,3.000000002058324,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,59.155136,36,stalled,1269.3,0.13391721564740142,False,-0.002456,0.2533798208567022,0.11925518487260107,1.4188591144361253,-4.726566908254901,3,12,0.0,0.0
69.0,-39.0,1.629592149767192,59.99999999936291,3.000000000734448,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,62.457829,36,stalled,1236.1,0.14440815684644875,False,-0.003198,0.2751176374338339,0.12484543812739846,1.8805877716384736,-3.753694648984633,2,12,0.0,0.0
72.0,-24.0,1.5603779256434416,59.999999938774415,11.999999919400835,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,42.672349,33,stalled,1027.7,0.1573729665560726,False,-0.003235,0.19828902930527273,0.20666083937487337,1.3563663409235807,-4.380848907179889,4,9,0.0,0.0
-24.0,-51.0,2.330288174093813,59.99999966818685,11.999999996515959,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,8.022656,36,stalled,False,-0.002349,639.4,,,,,,,,,
-24.0,-48.0,1.9958837579484532,52.616168780086944,11.414163059164329,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,7.259071,33,stalled,False,-0.004712,464.2,0.1267271634900627,4.851935053649508,3.1739311863605044,24.41249608496534,300.34304480477647,3,9,0.0,0.0
-24.0,15.0,2.603434843443934,59.9999998781387,11.999999980888209,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,9.167417,36,stalled,False,-0.002608,768.1,0.05185780493436304,0.19818500177690482,1.4831156422865637,8.202365981769725,30.44714798140788,4,12,0.0,0.0
-24.0,18.0,2.6117854976130688,59.9999999956813,11.999999746445518,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,15.281481,39,stalled,False,-0.003182,963.8,0.09055561829142862,0.48240793739554905,0.3242425674531005,1.419146247730821,-3.0588903961703933,3,15,0.0,0.0
-24.0,21.0,2.77651194198175,59.99999997285044,11.999999995358554,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,13.055050,36,stalled,False,-0.003292,758.8,0.07661304750679901,0.3081379527025695,0.24273698813052488,1.2455001794382243,-3.6103575377333814,4,12,0.0,0.0
-24.0,24.0,2.42335965571698,59.999999913231875,11.999999915890692,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,12.166757,36,stalled,False,-0.001640,780.7,0.07138380211221441,0.27870614623812945,0.25957724943026284,1.4141979195064016,-3.2735762743396766,4,12,0.0,0.0
-24.0,27.0,2.8887811512864694,59.99999946624927,11.99999999752874,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,11.091996,36,stalled,False,-0.000643,738.6,0.04066320014415747,0.25813861796141957,0.22611797320030286,1.3041394433237192,-3.339325486487626,4,12,0.0,0.0
-24.0,30.0,2.439162493408824,59.99999895820057,11.999999772901068,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,8.672500,36,stalled,False,-0.000528,747.1,0.06342789749768599,0.08630647504095808,0.247678469068834,1.101267040541737,-4.684933156300163,4,12,0.0,0.0
-24.0,33.0,2.4345360131984886,59.999999943218555,11.999999861486746,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,8.152556,36,stalled,False,-0.000361,746.1,0.06122825916271657,0.10064135051172798,0.19070337151663003,1.1664151184632272,-4.273943014635495,4,12,0.0,0.0
-24.0,45.0,2.6611739840738955,59.999999847973776,11.99999998999507,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,7.280452,36,stalled,False,-0.001725,757.9,0.04957622153808939,0.10268073638402501,0.24313502991732605,1.4279249790840798,-3.7315534156964123,4,12,0.0,0.0
-24.0,114.0,3.1221324730523503,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,8.604125,36,stalled,False,0.000568,717.9,0.02716929624533152,0.19692629974217216,0.3575415373553347,2.123956262883047,-1.6269532971994005,4,12,0.0,0.0
-24.0,117.0,2.787843118599137,59.99999917043382,11.999999957383974,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,11.612478,36,stalled,False,-0.002262,768.0,0.0649079946461199,0.2862889849232322,0.23733415897721566,1.827315144060065,-2.473189346095581,3,12,0.0,0.0
-24.0,120.0,2.8118592635790076,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,11.797299,36,stalled,False,-0.000532,755.6,0.05890940485890237,0.3044171628021064,0.29396122925622314,1.6224117900533872,-2.737711121087464,4,12,0.0,0.0
-24.0,123.0,2.7942583433012214,59.99999969615871,11.999999990565984,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,11.697879,36,stalled,False,-0.000941,765.8,0.05755117859733437,0.2745926827502086,0.19320182635192387,1.5291667163596385,-2.9805694160461362,4,12,0.0,0.0
-24.0,126.0,2.860661672903359,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,12.216802,36,stalled,False,-0.000625,758.9,0.06061866364034069,0.3422873488188415,0.47635081708957283,1.8208624854399669,-2.3223820295423594,4,12,0.0,0.0
-24.0,129.0,2.700068543736246,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,12.316503,36,stalled,False,-0.000069,735.3,0.05970210380444305,0.33091728928824177,0.42550678685979826,1.6180091319218717,-2.6887549462499987,4,12,0.0,0.0
-24.0,132.0,2.669568577651346,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,11.607237,36,stalled,False,-0.000848,638.1,0.0518699639829586,0.2756414515872725,0.2570693972854311,1.3547516775334374,-3.0884118073396807,4,12,0.0,0.0
-24.0,135.0,2.5514337261463376,59.99999613833812,11.999999785934985,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,11.854122,39,stalled,False,-0.001087,945.3,0.061693896066727635,0.25024208996352165,0.253328665895792,1.1223888362628807,-3.3388030450965163,4,15,0.0,0.0
-24.0,138.0,2.7378730354119845,59.99999988691207,11.999999990304348,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,11.949189,36,stalled,False,-0.001640,779.1,0.060775810034296135,0.3309817014747563,0.39924533213613633,1.6034563905823693,-2.7702966342967295,4,12,0.0,0.0
-24.0,141.0,2.861295544197594,59.99999174820734,11.999999951851711,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,11.202292,36,stalled,False,-0.000866,766.2,0.051085568418979245,0.29552301095934447,0.1933424352744338,1.2586629454811593,-3.307183224047775,4,12,0.0,0.0
-24.0,144.0,2.934778289297061,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.485329,36,stalled,False,-0.000486,773.2,0.04095611021386195,0.19949094086932956,0.15755098515515298,1.1631762330474082,-3.497309375316454,4,12,0.0,0.0
-24.0,147.0,2.7667679059279373,59.99999991294208,11.9999999729826,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,9.137874,36,stalled,False,-0.001642,736.3,0.04568133702564425,0.13353055704204222,0.24282467457100126,1.4134903947755173,-3.90409426915081,4,12,0.0,0.0
-24.0,150.0,2.4491225050278524,59.99999934009373,11.999999948339074,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,8.137568,36,stalled,False,-0.001543,745.6,0.06740712891141128,0.0857378533758806,0.3247753151879841,1.299738366937022,-4.296471142437199,4,12,0.0,0.0
-21.0,-69.0,2.4979365918800323,59.99999998442061,11.999999992545336,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,17.524957,36,stalled,False,-0.001769,784.4,0.0737474649251598,0.4287747748349284,0.27215398707054905,1.6156324355277751,-2.9164339288443895,4,12,0.0,0.0
-21.0,-66.0,2.2531434428182817,59.999999592109745,11.999999526999947,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,12.613975,36,stalled,False,-0.004410,901.9,0.09669931506230295,0.1352123748761733,0.198231780041483,1.8271321815320214,-3.1632212429312636,3,12,0.0,0.0
-21.0,-63.0,2.7688089462436785,59.999992361693124,10.895553877094937,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,9.136141,33,stalled,False,-0.001344,542.3,0.05021854124181053,0.26621576740811914,0.3163122468126395,2.877781200975658,0.13582299217593685,3,9,0.0,0.0
-21.0,-60.0,3.0537099497971263,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,9.642073,36,stalled,False,-0.001069,750.1,0.036129652268487626,0.173390820088598,0.19320073929349788,1.1806260344327408,-3.6930530226962013,4,12,0.0,0.0
-21.0,-57.0,3.008934594228992,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,8.824584,36,stalled,False,-0.001686,820.0,0.038421569767507005,0.1345160989800347,0.22706464774803142,1.0147669103780534,-4.1307133752770335,4,12,0.0,0.0
-21.0,-54.0,2.517651190511305,59.99999998469928,11.999999999255097,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,8.133116,36,stalled,False,-0.000148,749.1,0.059508565360572856,0.10463495286634272,0.1792387445303452,1.0832612498247913,-4.366874781292166,4,12,0.0,0.0
-21.0,-51.0,2.742600013900959,59.999999717680424,11.9999999992758,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,7.960434,36,stalled,False,-0.002817,746.4,0.05658754276043274,0.11029313385655513,0.051535083303807655,1.3618255681959872,-3.8888178812601515,4,12,0.0,0.0
-21.0,-48.0,2.695448756228535,59.99999985094551,11.999999981158503,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,8.651434,36,stalled,False,-0.002736,672.1,0.05927591404423408,0.0952861870871329,-0.023616968174808288,0.9906299165949846,-5.38881541765093,4,12,0.0,0.0
-21.0,-45.0,2.1911016365725997,59.99999948605608,11.999999907978024,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,8.209872,36,stalled,False,-0.000224,794.1,0.08236725061872163,0.08344478970857305,0.35758204534810123,1.5260142283677172,-4.093773165661058,4,12,0.0,0.0
-21.0,-42.0,2.154009508617431,59.99999835002229,11.99999993512531,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,7.706933,33,stalled,False,-0.002420,599.5,0.09943025148631603,0.07746788230473806,0.3314243667536619,1.9791105939622036,-3.220386584770453,4,9,0.0,0.0
