lat,lon,standard_best_combined_lcow_usd_m3,standard_hydrogel_thickness_mm,simplified_best_combined_lcow_usd_m3,simplified_hydrogel_thickness_mm,lcow_reduction_frac,optimal_design_changed
24.0,-105.0,6.283244338265911,2.9349387765498136,6.237274952887429,2.9349387765498136,0.007316186177660139,False
24.0,-102.0,6.3769839406731,2.807975266462258,6.331953195779318,2.807975266462258,0.0070614486899632555,False
24.0,-99.0,4.556526386949303,2.875316528628284,4.523732527660551,2.875316528628284,0.007197118265940348,False
24.0,-15.0,5.33066296104971,3.7565870592529054,5.2834184771110495,3.7565870592529054,0.008862778285528188,False
24.0,-12.0,7.446418414309724,2.9903913900767924,7.391120918650528,2.9903913900767924,0.007426052711855551,False
24.0,-9.0,9.477987115970343,2.6063729566471503,9.414981337887072,2.6063729566471503,0.006647590602555982,False
24.0,-6.0,12.084530276685967,2.705396354412346,12.001723092116794,2.705396354412346,0.006852329604314747,False
24.0,-3.0,12.02969607036115,2.5625427636488483,11.950828746845472,2.5625427636488483,0.006556052875682456,False
24.0,0.0,12.612827410762936,2.710924802790555,12.525512447844308,2.8251205523084075,0.006922711306119904,True
24.0,3.0,13.325350819273273,2.455013584712892,13.23307948730237,2.7743328735690547,0.006924495514027789,True
24.0,6.0,12.580486941236611,2.399600705745398,12.50235303356031,2.399600705745398,0.00621072205243442,False
24.0,9.0,11.10276032114858,2.495999244933177,11.031525125412399,2.495999244933177,0.006415989688662529,False
24.0,12.0,9.17816464604997,2.558367222804919,9.118072422869787,2.558367222804919,0.0065473028102677215,False
24.0,15.0,9.973398308625661,2.588270420037963,9.907475614215995,2.588270420037963,0.006609852767301181,False
24.0,18.0,9.002263709525234,2.7263187407021343,8.940191069113862,2.7263187407021343,0.006895225735910609,False
24.0,21.0,8.486912790823768,2.7444668949837077,8.428078689214118,2.7444668949837077,0.006932332528886397,False
24.0,24.0,8.644494096302392,2.885258941803772,8.582106420850721,2.885258941803772,0.007217041825311279,False
24.0,27.0,8.125183659351073,2.76027434350403,8.068595193260213,2.76027434350403,0.006964576859223791,False
24.0,30.0,8.785561250634483,2.9081787111358337,8.721752892185906,2.9081787111358337,0.007262866495179142,False
24.0,33.0,9.202239099801847,2.9607803668357078,9.134441699323933,2.9607803668357078,0.007367489557989684,False
24.0,39.0,7.040700920538451,4.113277181868784,6.9739285059805916,4.113277181868784,0.00948377374801952,False
24.0,42.0,9.535132687539786,2.9528020375974195,9.46503354219062,2.9528020375974195,0.007351669624982751,False
24.0,45.0,10.046674807068646,3.1249485587114862,9.969423890379202,3.1249485587114862,0.007689202464788795,False
24.0,48.0,9.473437970763603,3.0309533605711554,9.402331398151988,3.0309533605711554,0.00750588886854598,False
24.0,51.0,5.8336264400740285,3.168465219722506,5.784140497632874,3.8500827671022475,0.008482878180407837,True
24.0,54.0,4.637375389968033,3.394023158426554,4.599343151180827,3.394023158426554,0.00820124220900469,False
24.0,57.0,5.097580088624961,3.5529179394648294,5.054275820759427,3.5529179394648294,0.008495063758226356,False
24.0,69.0,4.75523763962807,2.7552790900153816,4.7221678381411305,2.7552790900153816,0.0069543951308237515,False
24.0,72.0,5.963215759230095,2.947902737207669,5.919434148909833,2.947902737207669,0.00734194637389987,False
24.0,75.0,5.996403017003752,2.564884197036698,5.957060873379929,2.564884197036698,0.0065609572125593625,False
24.0,78.0,5.867177532390304,2.383616908789754,5.830939421692163,2.383616908789754,0.006176412848952571,False
24.0,81.0,5.28494087178625,2.6751772397843117,5.249055327258438,2.6751772397843117,0.006790150618219267,False
24.0,84.0,5.5213238661306505,2.6441603005564205,5.484187136349388,2.6441603005564205,0.006726055323265764,False
24.0,87.0,5.135770677735407,2.434184954406187,5.103493954758641,2.434184954406187,0.006284689290487994,False
24.0,90.0,4.742501209641787,2.121351436685201,4.715933575771493,2.121351436685201,0.0056020299618016875,False
24.0,93.0,4.559511270681973,2.082067634885091,4.534369684981286,2.082067634885091,0.005514096623107397,False
24.0,96.0,4.829904428644786,2.2252725272036553,4.801735287808973,2.2252725272036553,0.0058322356584842965,False
24.0,99.0,5.993496138567161,2.251362156185643,5.958197525833665,2.251362156185643,0.005889486189263597,False
24.0,102.0,5.6947146014621435,2.3125769552217896,5.66025274304158,2.328325759507123,0.0060515514529411426,True
24.0,105.0,5.830525364698502,2.141592164761702,5.797599568493334,2.141592164761702,0.005647140548349319,False
24.0,108.0,6.082960316541094,1.9958837579484532,6.050602623378237,1.9958837579484532,0.005319399022687753,False
24.0,111.0,6.158405489634139,2.0209431949716654,6.12529626942006,2.0209431949716654,0.005376265052667968,False
24.0,114.0,6.157250888213607,1.8492975160883913,6.126531414718193,2.015661225779035,0.004989154097036725,True
24.0,117.0,5.26767652970959,1.9329760183236844,5.240276728409833,1.9958837579484532,0.00520149655075114,True
27.0,-114.0,4.862075125638142,2.9359832339207763,4.825770992996834,3.0840131309060608,0.007466797962432201,True
27.0,-108.0,6.852507799918778,4.077755583818607,6.787935254290939,4.077755583818607,0.00942319914303554,False
27.0,-105.0,8.00326097624013,2.8857618221407395,7.945493047814072,2.8857618221407395,0.007218048817545478,False
27.0,-102.0,6.251511490506121,3.212876575053756,6.196605895952355,4.031167428739246,0.008782771116576934,True
27.0,-99.0,4.858586437629874,2.750044734299402,4.824849781434918,2.750044734299402,0.00694371843087222,False
27.0,-81.0,4.745943841315133,2.772063360644309,4.712776442183749,2.772063360644309,0.006988578086965471,False
27.0,-12.0,5.312944726386241,3.226108049312086,5.271058063703918,3.226108049312086,0.007883888284080376,False
27.0,-9.0,6.962440675949367,2.946440896035155,6.911343018146318,2.946440896035155,0.007339043904468374,False
27.0,-6.0,10.259198301820796,2.804855090357009,10.186818305450629,2.804855090357009,0.0070551318183722615,False
27.0,-3.0,11.88953593444888,3.076222367740624,11.799241234824612,3.076222367740624,0.007594467952499898,False
27.0,0.0,13.322731605274514,2.8094255975398132,13.228614713450316,2.8094255975398132,0.007064383987660379,False
27.0,3.0,12.624460957923368,2.7873465125867902,12.53579192720814,2.7893147163130725,0.007023589443601426,True
27.0,6.0,11.39716280014077,2.5711333757054935,11.322237410611356,2.5711333757054935,0.006574038718521078,False
27.0,9.0,10.896838723460508,2.8215708064079212,10.819591673984233,2.8215708064079212,0.007088941245864748,False
27.0,12.0,9.364053324449923,2.688391328924734,9.30021508590135,2.688391328924734,0.006817372385299128,False
27.0,15.0,8.568260984342855,2.7262146273829995,8.509182717000304,2.7262146273829995,0.006895012587794348,False
27.0,18.0,7.9556647816419,2.679644000632347,7.901571368342828,2.679644000632347,0.00679935804031054,False
27.0,21.0,7.815329258087208,2.726890663283958,7.761431648283523,2.726890663283958,0.006896396559097286,False
27.0,24.0,7.723769862688675,2.8598587712623607,7.668420647735128,2.8598587712623607,0.0071660880551249065,False
27.0,27.0,7.278689639451201,2.932560014928114,7.22547183181267,2.932560014928114,0.007311454434062633,False
27.0,30.0,7.163082891070873,2.8842006626617143,7.1114018035357125,2.8842006626617143,0.007214922446253375,False
27.0,33.0,7.775702309369179,2.802020534941073,7.720888344912583,2.802020534941073,0.0070493908171547015,False
27.0,36.0,5.625768974875073,3.7106129249434905,5.573217785576665,4.088306947764946,0.009341156654868725,True
27.0,39.0,8.34772299724426,2.7325018705979685,8.2900579393829,2.7325018705979685,0.006907878697028704,False
27.0,42.0,9.595763527010066,2.711378926511029,9.529892370065715,2.711378926511029,0.006864608194953627,False
27.0,45.0,9.766743469811992,2.7458516345247026,9.699009541269554,2.7458516345247026,0.006935159989795653,False
27.0,48.0,8.42700674906927,3.023434341624115,8.36387900474759,3.023434341624115,0.007491123028785017,False
27.0,54.0,6.219432215781608,3.969293372273504,6.159180397172867,4.238898857663013,0.009687671883593136,True
27.0,57.0,4.960100274146343,3.4435597890957323,4.918963633314925,3.4435597890957323,0.008293509920723892,False
27.0,60.0,7.447524287575684,3.6316675507494764,7.383067658481324,3.9807464999572373,0.008654772593610631,True
27.0,63.0,7.244429321608607,3.017266146737435,7.188201656373501,3.8955540103458475,0.007761503734654521,True
27.0,66.0,6.418915174685602,2.8148046091267447,6.373499646862356,2.8148046091267447,0.007075265303762206,False
27.0,69.0,6.214885339547179,3.0723534759098343,6.167733508045581,3.0723534759098343,0.00758691897363842,False
27.0,72.0,6.863182660696752,3.1904108953764765,6.809543511571536,3.1904108953764765,0.007815491992132155,False
27.0,75.0,6.513580961082171,2.6041451878402415,6.470311557795667,2.6041451878402415,0.0066429516336763824,False
27.0,78.0,5.926674470300721,2.3920203579064445,5.889961918639598,2.3920203579064445,0.006194460627978564,False
27.0,81.0,5.7406293696695805,2.3937127951364014,5.705048416175657,2.3937127951364014,0.006198092787859476,False
27.0,84.0,5.6129189084794335,2.183561817175041,5.580699318354561,2.183561817175041,0.005740255765355678,False
27.0,87.0,6.293803374503138,2.0941746737999343,6.258927830155266,2.0941746737999343,0.005541251016699475,False
27.0,90.0,6.566611416558864,2.0593927756246933,6.530554096313113,2.075141579910026,0.0054910086737927554,True
27.0,93.0,5.810731629919745,2.0398747145272695,5.779242772016034,2.0398747145272695,0.005419086598591725,False
27.0,96.0,6.0714969695062715,1.7166588341289595,6.043135357699044,1.7166588341289595,0.004671271673142866,False
27.0,99.0,7.998948131559086,1.873964246395208,7.958275822333872,1.928550887192902,0.005084707208532261,True
27.0,102.0,6.3001894365627855,2.2087855324792534,6.263673883489099,2.2087855324792534,0.005795945255514226,False
27.0,105.0,6.779426682576952,2.095931248981229,6.7418334953885335,2.095931248981229,0.0055451867759013914,False
27.0,108.0,7.043714273666927,2.0406339585925677,7.005531697016626,2.0406339585925677,0.00542080146451243,False
27.0,111.0,6.7115139249023565,2.140511606279278,6.673629202879177,2.140511606279278,0.00564473566576577,False
27.0,114.0,6.296168525210576,1.9958837579484532,6.262676692510893,1.9958837579484532,0.0053193990226878506,False
27.0,117.0,6.250087261630194,2.0774746908810817,6.215688139493429,2.0774746908810817,0.005503782698834207,False
27.0,120.0,6.114981833726757,1.9958837579484532,6.0824538053366775,1.9958837579484532,0.005319399022687795,False
30.0,-111.0,6.8525460766218975,3.0777177058807585,6.800484648674576,3.0777177058807585,0.007597384587450452,False
30.0,-108.0,8.770974392312336,2.75073694559496,8.71005882786036,2.75073694559496,0.006945130806147165,False
30.0,-105.0,8.774887607777323,2.904252242759466,8.711225566540714,2.904252242759466,0.007255026398307926,False
30.0,-102.0,6.027724187509528,3.4866295624964834,5.977252610064092,3.4866295624964834,0.00837323936453861,False
30.0,-99.0,5.752726047082894,2.7203928283072116,5.7094385252301745,3.117189488986219,0.007524697247606619,True
30.0,-96.0,5.22247422074124,2.474038253497024,5.189209805066365,2.474038253497024,0.0063694743657640536,False
30.0,-93.0,4.939603553762632,2.4082574956512635,4.908833424016103,2.4082574956512635,0.006229271116928206,False
30.0,-90.0,5.570811858328124,2.5471027763677814,5.534469710241933,2.5471027763677814,0.006523671775391372,False
30.0,-9.0,7.167291163282991,2.825000727533684,7.113409759605621,3.1736104030935075,0.007517680313225867,True
30.0,-6.0,11.456324952494164,3.123774814790639,11.368261009441055,3.123774814790639,0.007686927825309016,False
30.0,-3.0,11.339843779989636,3.0048446243250067,11.255310333629405,3.0048446243250067,0.007454551226657924,False
30.0,0.0,10.687747033015452,3.0484907472666314,10.60715853697358,3.0484907472666314,0.007540269786787227,False
30.0,3.0,8.632251217166475,2.8307483995060223,8.570897745259193,2.8307483995060223,0.007107470619630655,False
30.0,6.0,8.871868996758073,2.8777462167403405,8.80797388817903,2.8777462167403405,0.007201989637402384,False
30.0,9.0,7.921653556031775,3.0432136340328615,7.862004035362207,3.0432136340328615,0.007529933018106974,False
30.0,12.0,7.005070375720759,2.836035769343511,6.955207339086357,2.836035769343511,0.007118135002215724,False
30.0,15.0,6.427691030836506,3.022937177157272,6.379546685529343,3.022937177157272,0.007490146162314447,False
30.0,18.0,5.588755549477746,2.9753324147680216,5.546507528943524,3.205719077760769,0.007559468321739377,True
30.0,21.0,6.1052884564198004,2.9315691801000314,6.060661953965335,2.9315691801000314,0.007309483044579199,False
30.0,24.0,5.845175331787751,2.750355902969014,5.804483382019235,2.8365658545337262,0.0069616303119637,True
30.0,27.0,6.096517503369662,2.9799335088028913,6.051370371811599,2.9799335088028913,0.007405396856994091,False
30.0,30.0,5.2786248565344245,2.8084933831553385,5.241344582398859,2.8084933831553385,0.007062497364141425,False
30.0,33.0,5.869375120590903,3.1910827019779093,5.823495493413727,3.1910827019779093,0.007816782235679842,False
30.0,36.0,6.815853059583372,3.0817353635978004,6.7640170110496065,3.0817353635978004,0.0076052180234257825,False
30.0,39.0,8.468669648370687,2.976540383139085,8.406012599140935,2.976540383139085,0.007398688558102775,False
30.0,42.0,10.62111302746253,3.1534087159360036,10.538860520831586,3.1534087159360036,0.007744245487103591,False
30.0,45.0,8.684560118087983,2.9701546971689567,8.620415475879005,2.9701546971689567,0.0073860554060048884,False
30.0,48.0,7.058183108877968,2.9267091382690866,7.006659716852055,2.9267091382690866,0.007299809487955213,False
30.0,51.0,7.406175861356858,3.0055195530454326,7.350956298034665,3.0055195530454326,0.007455880653646267,False
30.0,54.0,10.092993965684673,2.432113221188875,10.029607252198112,2.432113221188875,0.0062802686400161584,False
30.0,57.0,9.718079582340245,2.3972647119999753,9.657771972073725,2.3972647119999753,0.006205712739388474,False
30.0,60.0,11.506002713340635,3.0752426407808775,11.418642735500363,3.0752426407808775,0.007592556686865937,False
30.0,63.0,11.2921910221497,2.6133923833519104,11.216960210800492,2.6133923833519104,0.006662197903103307,False
30.0,66.0,9.707335571673141,2.750187099278538,9.63992774686503,2.750187099278538,0.006944008920925004,False
30.0,69.0,6.870930035450913,2.8125739004104795,6.822347381185403,2.8125739004104795,0.007070753742920568,False
30.0,72.0,6.559060220644756,2.9361028550460757,6.511057730850766,2.9361028550460757,0.0073185011540070795,False
30.0,75.0,6.145833163969869,2.776428593501472,6.102827971403488,2.776428593501472,0.006997455254480498,False
30.0,78.0,5.876585861011042,2.3421106029073147,5.840333488484064,2.525025146631398,0.00616895139191266,True
30.0,81.0,17.676772463201022,1.6421499778740607,17.597338380738844,1.6421499778740607,0.004493698305363263,False
30.0,84.0,12.2779746915728,1.9077734043332353,12.215138747294782,1.9077734043332353,0.005117777634868872,False
30.0,87.0,13.6385388990232,1.781245985101234,13.572752083860367,1.781245985101234,0.004823596988644008,False
30.0,90.0,14.517105841896095,1.5935874493637434,14.4535662038029,1.5935874493637434,0.0043768805425266335,False
30.0,93.0,8.091977793863373,2.1477485067366695,8.046170444107368,2.1477485067366695,0.005660834832090599,False
30.0,96.0,9.294762006805799,1.784054291198266,9.249810505212565,1.83864093199596,0.004836218674595376,True
30.0,99.0,9.485969364976176,2.1310693785323687,9.431576581125748,2.186443396396305,0.00573402482736826,True
30.0,102.0,10.079317405724973,1.8039722953146535,10.03016212522115,1.8039722953146535,0.0048768461717361685,False
30.0,105.0,7.486517587708979,2.1332831650823945,7.444378687640006,2.1332831650823945,0.005628638358928762,False
30.0,108.0,7.739900392806524,1.9958837579484532,7.698728774221328,1.9958837579484532,0.005319399022687782,False
30.0,111.0,7.286722598032468,2.1304105898040335,7.2457549195954565,2.1304105898040335,0.005622236593454729,False
30.0,114.0,6.653374735899946,2.1948259600582793,6.61501703125464,2.1948259600582793,0.005765150193380436,False
30.0,117.0,6.711024743820969,2.124830996158981,6.67337727511916,2.124830996158981,0.005609794351670758,False
30.0,120.0,6.68634901135855,2.1562238783020717,6.648372771973164,2.1562238783020717,0.00567966753169388,False
33.0,-117.0,6.686248400206251,2.963648154719922,6.636949542397048,2.963648154719922,0.007373171748701826,False
33.0,-114.0,9.885283831650863,2.9977518350944914,9.811731656591197,2.9977518350944914,0.007440572907392417,False
33.0,-111.0,9.405945156669556,2.8541810995098964,9.338648686374626,2.8541810995098964,0.007154673897626577,False
-33.0,-60.0,5.983552527338455,2.7825710912223283,5.941608197835004,2.7825710912223283,0.007009937543258843,False
-33.0,-57.0,6.115363549205343,2.321082308325775,6.077107878593336,2.639211455806078,0.006255665800437702,True
-33.0,-54.0,6.177649313049787,2.3355118554300747,6.140134426031887,2.3355118554300747,0.006072679933231669,False
-33.0,21.0,5.955740316220263,2.870783389095796,5.912930304566171,2.870783389095796,0.007188025229626028,False
-33.0,24.0,5.78764509246245,2.833543726414299,5.746476938359571,2.833543726414299,0.007113109640481272,False
-33.0,27.0,5.692694168665306,2.5409040690173716,5.655631019216445,2.5409040690173716,0.006510651784680514,False
-33.0,117.0,6.420943193603565,2.407929160478846,6.380934834902376,2.4366252873902083,0.006230916159022349,True
-33.0,120.0,6.179150318389124,2.7364801167620922,6.136318744897692,2.744385922767888,0.00693162834442871,True
-33.0,123.0,6.227673307676266,2.7441040794376073,6.184505619592014,2.7441040794376073,0.006931591615610835,False
-33.0,135.0,6.419279467277183,2.8553316349204176,6.373336763650574,2.8553316349204176,0.007156987612208735,False
-33.0,138.0,6.88247267321231,3.031445425507343,6.8308069511827565,3.031445425507343,0.0075068546556885905,False
-33.0,141.0,7.289081104684771,2.599369769847325,7.2407326101297755,2.599369769847325,0.006633002687255298,False
-33.0,144.0,7.032169208395225,3.0493839658766495,6.97913245687638,3.0493839658766495,0.0075420186783230515,False
-33.0,147.0,6.647045634737032,2.684723634150991,6.601780438577703,2.684723634150991,0.006809821783496767,False
-33.0,150.0,6.516295789093643,2.331997947518974,6.4767739697181606,2.331997947518974,0.006065074492418005,False
-30.0,-69.0,7.931971761353255,2.8262600064912706,7.875667361036239,2.8262600064912706,0.007098411594371325,False
-30.0,-66.0,6.735308354970151,2.886613596024549,6.682261868936713,3.2679673307385078,0.007875880841341634,True
-30.0,-63.0,6.049224299157608,2.983076998162554,6.004389814933055,2.983076998162554,0.0074116088290520485,False
-30.0,-60.0,5.714312446917666,2.7660427048061154,5.674447542833354,2.7660427048061154,0.006976325578034387,False
-30.0,-57.0,5.777663366422517,2.5988641956771894,5.739346197645634,2.5988641956771894,0.0066319489985461185,False
-30.0,-54.0,5.985718906960613,2.3231578830625224,5.949529704080332,2.3231578830625224,0.006045924214415997,False
-30.0,-51.0,5.612696671155788,2.2666612056016837,5.579452905795735,2.2666612056016837,0.005922957770174236,False
-30.0,18.0,6.118949882509727,3.2668629055519802,6.070233415214984,3.2668629055519802,0.007961573183332191,False
-30.0,21.0,8.467495682246929,2.7856253862331894,8.408086544868357,2.7856253862331894,0.007016140262477992,False
-30.0,24.0,7.703711536472664,2.8316152341048184,7.648944160029834,2.8316152341048184,0.007109219521465418,False
-30.0,27.0,6.553190379859471,2.5522608468155537,6.510368575216667,2.5522608468155537,0.006534497269362442,False
-30.0,30.0,4.926676434911289,2.319039783905584,4.89693411470081,2.319039783905584,0.006036994838897864,False
-30.0,117.0,6.5789902420033295,2.9050324464958632,6.531249242779157,2.9050324464958632,0.007256584592476235,False
-30.0,120.0,7.016958576503204,2.7436907334291294,6.968325808623184,2.7436907334291294,0.006930747466982465,False
-30.0,123.0,6.787722531545889,2.6068551283958366,6.742593717156817,2.6068551283958366,0.006648594455553534,False
-30.0,126.0,6.547712685113396,2.6332604375310877,6.502538485916868,2.7783922634181466,0.006899233574990874,True
-30.0,129.0,6.407748989371636,2.819436367275297,6.36235246844028,2.819436367275297,0.0070846284719726154,False
-30.0,132.0,6.544415321805857,2.9069754682065465,6.496899827372936,2.9069754682065465,0.007260464395436575,False
-30.0,135.0,7.44771951771957,2.8926596072251045,7.393858695905677,2.8926596072251045,0.007231854218697064,False
-30.0,138.0,7.33891612321624,2.782059642796107,7.2874784040806535,2.782059642796107,0.007008898626442441,False
-30.0,141.0,7.364684386800132,2.849133651650272,7.312067257978509,2.849133651650272,0.007144519175313201,False
33.0,-108.0,10.507177802271906,2.6115066161126737,10.437218122205158,2.6115066161126737,0.006658275074741916,False
33.0,-105.0,8.991231152027268,2.81370162668046,8.927635861913307,2.81370162668046,0.0070730347200140395,False
33.0,-102.0,6.735570941127024,2.9588361331471025,6.685972648402803,2.9588361331471025,0.007363636009143175,False
33.0,-99.0,5.927499804486882,3.3183979066173874,5.87880988148792,3.5367004205149604,0.008214242868823869,True
33.0,-96.0,5.882759158446979,2.916602445774464,5.839934600775956,2.916602445774464,0.007279672092224329,False
33.0,-93.0,5.940481139627754,2.5842498563889227,5.901265302138045,2.5842498563889227,0.006601458125690894,False
33.0,-90.0,5.823969852908225,2.7137110621386182,5.783962721743291,2.7137110621386182,0.0068693918710716565,False
33.0,-87.0,5.845026267449877,2.7584394136187718,5.804339988942458,2.7584394136187718,0.00696083758151696,False
33.0,-84.0,6.06852107764094,2.7360456373708537,6.0264793589720655,2.7525140585730345,0.00692783598029753,True
33.0,-81.0,5.615905025286096,2.524126612040861,5.579460353340654,2.5398754163261943,0.0064895456353600365,True
33.0,-6.0,6.881353575702568,2.6911057806805925,6.834402388800821,2.6911057806805925,0.006822958068529967,False
33.0,-3.0,7.573725029754965,2.748053530789706,7.521165992085063,2.748053530789706,0.006939654854568015,False
33.0,0.0,8.33216819345539,2.7382119032116803,8.274513307182195,2.7382119032116803,0.006919553822554913,False
33.0,3.0,8.009982090061424,2.902617730620606,7.951895610600645,2.902617730620606,0.007251761465590681,False
33.0,6.0,7.6279816450719204,2.939254441487948,7.5721084585261496,2.939254441487948,0.007324766779147656,False
33.0,9.0,6.950239739010582,2.9006293241008403,6.899865870406312,2.9006293241008403,0.007247788636920001,False
33.0,36.0,6.059170890084584,3.043924864401642,6.013537295152476,3.043924864401642,0.007531326605556521,False
33.0,39.0,7.853388510556093,2.786193445821057,7.798278977643559,2.786193445821057,0.007017293597338167,False
33.0,42.0,8.538681784273438,2.762954552407651,8.479166856698702,2.762954552407651,0.006970036953988615,False
33.0,45.0,7.8489770718657255,2.8442659645409534,7.792976823076851,2.8442659645409534,0.007134719375038697,False
33.0,48.0,8.476251874535341,2.7524235806381503,8.417354031363843,2.7524235806381503,0.006948571614352544,False
33.0,51.0,9.504130862978533,2.3999357349436004,9.445096521016385,2.3999357349436004,0.006211440352963215,False
33.0,54.0,11.481668685754903,2.7256764818080765,11.402515085877202,2.7256764818080765,0.006893910810708685,False
33.0,57.0,12.8989097960914,2.528089479059809,12.815277143869535,2.528089479059809,0.00648369928497428,False
33.0,60.0,9.127162358267986,2.784529320972212,9.06314522043461,2.784529320972212,0.007013914656112755,False
33.0,63.0,11.297996291474227,2.574214152688724,11.223650013198585,2.574214152688724,0.006580483508544474,False
33.0,66.0,10.977330122521003,2.425336436116406,10.908548375717482,2.425336436116406,0.006265799245884897,False
33.0,69.0,7.448797516920232,2.815957057930927,7.396077940692694,2.815957057930927,0.007077595559254076,False
33.0,72.0,6.83605015056111,2.5894826909807356,6.789944172335453,2.7630813932740423,0.006744534813261021,True
33.0,75.0,6.918770045238369,2.6949786349987077,6.87150845436312,2.6949786349987077,0.006830923786486485,False
33.0,78.0,13.743718337548165,1.8772380373791466,13.674349830609652,1.8772380373791466,0.005047288167205585,False
33.0,81.0,21.21522225036926,1.6383028554136323,21.120083110109515,1.6383028554136323,0.004484475304428502,False
33.0,84.0,15.266807172278021,1.9927244130956014,15.185706613439603,1.9927244130956014,0.005312214788805578,False
33.0,87.0,15.759413695476336,1.614861701718727,15.68933375265506,1.6374018585025465,0.004446862311977566,True
33.0,90.0,14.548197041118732,1.8154620526340473,14.47685706694447,1.8154620526340473,0.004903698648886005,False
33.0,93.0,14.011866807299302,1.683193905564198,13.947527634600451,1.683193905564198,0.004591763080800517,False
33.0,96.0,13.57832219663447,1.8035150353877245,13.512117331471218,1.8035150353877245,0.0048757765653595735,False
33.0,99.0,12.417005252671546,1.731803650530162,12.358556887315931,1.731803650530162,0.0047071225441447885,False
33.0,102.0,9.957527291141952,2.0370035526557655,9.903631179681794,2.0370035526557655,0.0054125999240899345,False
33.0,105.0,7.741398264427077,1.890890088247238,7.701762637691731,1.9958837579484532,0.005119957064795099,True
33.0,108.0,8.574419007173612,2.015727800111945,8.528421988205457,2.015727800111945,0.005364447308869841,False
33.0,111.0,7.79083794568829,2.0800139883909474,7.747914434597114,2.0800139883909474,0.005509485807612241,False
33.0,114.0,7.361544142122242,2.239610687630958,7.318378066069249,2.239610687630958,0.005863725764544455,False
33.0,117.0,6.9876890312562026,2.1878281543293765,6.947511989586412,2.1878281543293765,0.005749689416640714,False
33.0,120.0,6.8291744048985725,2.124991004534625,6.790861703203643,2.124991004534625,0.005610151304299308,False
36.0,-120.0,8.65097514640144,2.886398408973883,8.5885209586631,2.886398408973883,0.00721932344983311,False
36.0,-117.0,16.685547804134533,2.5834758878546156,16.575425831796316,2.5834758878546156,0.0065998415893141526,False
36.0,-114.0,14.03169006335798,2.563105432208079,13.93968102212057,2.563105432208079,0.006557231582365069,False
36.0,-111.0,11.246060973491822,2.5020128018751704,11.173641408820716,2.514365858298744,0.006439549353485371,True
36.0,-108.0,9.575363000855917,2.6756572622782064,9.510335366580911,2.6756572622782064,0.006791140374437377,False
36.0,-105.0,9.47809433131265,2.31367971834044,9.420985357727552,2.31367971834044,0.0060253645499631844,False
36.0,-102.0,7.151839406018539,2.725215139507983,7.102542018647023,2.725215139507983,0.006892966210906508,False
36.0,-99.0,6.696086876740528,3.3047011472584265,6.639783724416734,3.6286271855861383,0.008408366462413802,True
36.0,-96.0,6.3715211948261015,2.8364574105881544,6.32604364306011,3.2720919077795223,0.007137628578073392,True
36.0,-93.0,6.594397232806021,2.7499661550378387,6.548608652549962,2.7499661550378387,0.006943558090232816,False
36.0,-90.0,6.491585083932684,2.6864846566400464,6.447261727717393,2.725322493152407,0.006827817188285059,True
36.0,-87.0,6.954954879655987,2.584964958619457,6.909031649520745,2.584964958619457,0.006602951554663887,False
36.0,-84.0,6.579443957569265,2.6625979183055524,6.534939351271583,2.6625979183055524,0.00676418958572969,False
36.0,-81.0,6.864480426872188,2.5289261634958278,6.819961109873507,2.5289261634958278,0.006485460549119249,False
36.0,-78.0,6.104601888636346,2.5798653507681304,6.064358532796035,2.5798653507681304,0.006592298166932549,False
36.0,3.0,7.592311108496484,2.491214616068128,7.543675767315428,2.491214616068128,0.00640586778993138,False
36.0,6.0,7.035153877195542,2.5130496788063583,6.989763035773533,2.5130496788063583,0.006452004066200063,False
36.0,9.0,6.91945610765561,2.682023345698315,6.872374327321139,2.682023345698315,0.0068042602773909396,False
36.0,39.0,7.164464174376886,2.896798132946532,7.112592516249435,2.896798132946532,0.007240130854860873,False
36.0,42.0,8.526102898232926,2.7870730914617856,8.466257505289416,2.7870730914617856,0.007019079368126452,False
36.0,45.0,7.876312725831551,2.7919255631305213,7.820950702961796,2.7919255631305213,0.0070289264528802416,False
36.0,48.0,8.370779404694884,2.3855379320405468,8.318621632224039,2.410626937046406,0.00623093381741636,True
36.0,51.0,10.578082853320542,2.3744932812661017,10.51295577878791,2.3744932812661017,0.006156793762698429,False
36.0,54.0,9.009167450385295,2.7335256019041076,8.94691435039094,2.7335256019041076,0.006909972573735642,False
36.0,57.0,9.463606102289033,2.4425697719472397,9.403961086787845,2.4425697719472397,0.00630256742054816,False
36.0,60.0,8.537079648430186,2.4412611301732445,8.483297937274592,2.4412611301732445,0.006299778539079614,False
36.0,63.0,10.167691527393002,2.3435643732430536,10.10576932833843,2.3435643732430536,0.006090094185857736,False
36.0,66.0,9.919124604143596,2.6353705322283196,9.852588695858538,2.6353705322283196,0.006707840756155363,False
36.0,69.0,9.021077641081396,2.484457913734119,8.963418861911666,2.484457913734119,0.006391562234998989,False
36.0,72.0,10.215659048630444,2.366184612935406,10.152946090225626,2.366184612935406,0.006138904803525684,False
36.0,75.0,15.9299998197592,1.7009087755413372,15.85618177198293,1.7009087755413372,0.004633901356653322,False
36.0,78.0,15.627875391993529,1.8297034016069775,15.55072185325723,1.8297034016069775,0.004936917962362718,False
36.0,81.0,15.062271015893705,1.8801784452869903,14.986144944465275,1.8801784452869903,0.005054089874501763,False
