water_price_usd_per_m3,discount_rate,daily_yield_kg_m2,thermal_efficiency,n_cycles_per_day,lcow_usd_per_m3,npv_usd_per_m2,payback_years_simple,payback_years_discounted
25.0,0.045714285714285714,21.497021836022054,0.0016638301493752347,10.0,16.723766784860285,7555.634661551192,6.924484644383018,8.514477352595868
1.0,0.05142857142857143,21.497021836022054,0.0016638301493752347,10.0,17.2007161850222,-14086.357429439273,inf,inf
2.7142857142857144,0.05142857142857143,21.497021836022054,0.0016638301493752347,10.0,17.2007161850222,-12595.803491483824,inf,inf
4.428571428571429,0.05142857142857143,21.497021836022054,0.0016638301493752347,10.0,17.2007161850222,-11105.249553528374,inf,inf
6.142857142857142,0.05142857142857143,21.497021836022054,0.0016638301493752347,10.0,17.2007161850222,-9614.695615572924,inf,inf
7.857142857142857,0.05142857142857143,21.497021836022054,0.0016638301493752347,10.0,17.2007161850222,-8124.141677617475,181.60794875094538,inf
9.571428571428571,0.05142857142857143,21.497021836022054,0.0016638301493752347,10.0,17.2007161850222,-6633.587739662025,51.55373107723085,inf
11.285714285714285,0.05142857142857143,21.497021836022054,0.0016638301493752347,10.0,17.2007161850222,-5143.033801706577,30.04075681947439,inf
13.0,0.05142857142857143,21.497021836022054,0.0016638301493752347,10.0,17.2007161850222,-3652.479863751126,21.195879728356715,inf
14.714285714285714,0.05142857142857143,21.497021836022054,0.0016638301493752347,10.0,17.2007161850222,-2161.9259257956764,16.374691742416193,36.8090200128381
16.428571428571427,0.05142857142857143,21.497021836022054,0.0016638301493752347,10.0,17.2007161850222,-671.3719878402289,13.340319538409775,23.10272457205777
18.142857142857142,0.05142857142857143,21.497021836022054,0.0016638301493752347,10.0,17.2007161850222,819.181950115224,11.254722061290046,17.241976590979384
19.857142857142858,0.05142857142857143,21.497021836022054,0.0016638301493752347,10.0,17.2007161850222,2309.7358880706743,9.733073791493199,13.843807775861857
21.57142857142857,0.05142857142857143,21.497021836022054,0.0016638301493752347,10.0,17.2007161850222,3800.289826026121,8.573877986202955,11.595315911735263
23.285714285714285,0.05142857142857143,21.497021836022054,0.0016638301493752347,10.0,17.2007161850222,5290.843763981569,7.661414031068038,9.988098929351636
25.0,0.05142857142857143,21.497021836022054,0.0016638301493752347,10.0,17.2007161850222,6781.3977019370195,6.924484644383018,8.778447471264926
1.0,0.05714285714285714,21.497021836022054,0.0016638301493752347,10.0,17.688914363058938,-13836.88471522976,inf,inf
2.7142857142857144,0.05714285714285714,21.497021836022054,0.0016638301493752347,10.0,17.688914363058938,-12415.559560028438,inf,inf
4.428571428571429,0.05714285714285714,21.497021836022054,0.0016638301493752347,10.0,17.688914363058938,-10994.234404827117,inf,inf
6.142857142857142,0.05714285714285714,21.497021836022054,0.0016638301493752347,10.0,17.688914363058938,-9572.909249625796,inf,inf
7.857142857142857,0.05714285714285714,21.497021836022054,0.0016638301493752347,10.0,17.688914363058938,-8151.584094424475,181.60794875094538,inf
9.571428571428571,0.05714285714285714,21.497021836022054,0.0016638301493752347,10.0,17.688914363058938,-6730.258939223153,51.55373107723085,inf
11.285714285714285,0.05714285714285714,21.497021836022054,0.0016638301493752347,10.0,17.688914363058938,-5308.933784021833,30.04075681947439,inf
13.0,0.05714285714285714,21.497021836022054,0.0016638301493752347,10.0,17.688914363058938,-3887.6086288205115,21.195879728356715,inf
14.714285714285714,0.05714285714285714,21.497021836022054,0.0016638301493752347,10.0,17.688914363058938,-2466.28347361919,16.374691742416193,49.38188278424688
16.428571428571427,0.05714285714285714,21.497021836022054,0.0016638301493752347,10.0,17.688914363058938,-1044.958318417871,13.340319538409775,25.855074143020257
18.142857142857142,0.05714285714285714,21.497021836022054,0.0016638301493752347,10.0,17.688914363058938,376.3668367834525,11.254722061290046,18.541982948155663
19.857142857142858,0.05714285714285714,21.497021836022054,0.0016638301493752347,10.0,17.688914363058938,1797.691991984775,9.733073791493199,14.61811351477119
21.57142857142857,0.05714285714285714,21.497021836022054,0.0016638301493752347,10.0,17.688914363058938,3219.017147186094,8.573877986202955,12.114821820526958
23.285714285714285,0.05714285714285714,21.497021836022054,0.0016638301493752347,10.0,17.688914363058938,4640.342302387415,7.661414031068038,10.363333184597428
25.0,0.05714285714285714,21.497021836022054,0.0016638301493752347,10.0,17.688914363058938,6061.6674575887355,6.924484644383018,9.063537391700935
1.0,0.06285714285714286,21.497021836022054,0.0016638301493752347,10.0,18.188022924930465,-13604.70691427925,inf,inf
2.7142857142857144,0.06285714285714286,21.497021836022054,0.0016638301493752347,10.0,18.188022924930465,-12247.811196153902,inf,inf
4.428571428571429,0.06285714285714286,21.497021836022054,0.0016638301493752347,10.0,18.188022924930465,-10890.915478028553,inf,inf
