lat,lon,mean_rh_frac,mean_t_amb_c,mean_solar_w_m2,salt,hydrogel_thickness_mm,eps_abs,tau_glass,eps_abs_ir,eps_glass_ir,fin_area_ratio,vapor_gap_mm,warmup_method,resolution,mean_yield_kg_m2,mean_eta_thermal,n_periods
30.0,75.0,0.595500,24.4144,412.35,LiCl,7.75,0.95,0.9,,,7.55,50.0,aitken-gpu-fixed-round,monthly,1.853766,0.236450,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,7.75,0.95,0.9,,,7.55,60.0,aitken-gpu-fixed-round,monthly,1.848099,0.235518,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,7.75,0.95,0.9,,,9.825,20.0,aitken-gpu-fixed-round,monthly,1.561802,0.196756,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,7.75,0.95,0.9,,,9.825,30.0,aitken-gpu-fixed-round,monthly,1.869019,0.238840,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,7.75,0.95,0.9,,,9.825,40.0,aitken-gpu-fixed-round,monthly,1.874318,0.239249,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,7.75,0.95,0.9,,,9.825,50.0,aitken-gpu-fixed-round,monthly,1.869472,0.238347,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,7.75,0.95,0.9,,,9.825,60.0,aitken-gpu-fixed-round,monthly,1.863332,0.237356,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,7.75,0.95,0.9,,,12.0,20.0,aitken-gpu-fixed-round,monthly,1.565143,0.197171,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,7.75,0.95,0.9,,,12.0,30.0,aitken-gpu-fixed-round,monthly,1.879284,0.240080,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,7.75,0.95,0.9,,,12.0,40.0,aitken-gpu-fixed-round,monthly,1.884091,0.240429,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,7.75,0.95,0.9,,,12.0,50.0,aitken-gpu-fixed-round,monthly,1.878826,0.239475,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,7.75,0.95,0.9,,,12.0,60.0,aitken-gpu-fixed-round,monthly,1.872397,0.238450,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,10.0,0.95,0.9,,,3.0,20.0,aitken-gpu-fixed-round,monthly,1.307590,0.155949,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,10.0,0.95,0.9,,,3.0,30.0,aitken-gpu-fixed-round,monthly,1.686135,0.216283,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,10.0,0.95,0.9,,,3.0,40.0,aitken-gpu-fixed-round,monthly,1.700370,0.217758,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,10.0,0.95,0.9,,,3.0,50.0,aitken-gpu-fixed-round,monthly,1.703863,0.217902,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,10.0,0.95,0.9,,,3.0,60.0,aitken-gpu-fixed-round,monthly,1.702343,0.217464,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,10.0,0.95,0.9,,,5.275,20.0,aitken-gpu-fixed-round,monthly,1.515399,0.183266,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,10.0,0.95,0.9,,,5.275,30.0,aitken-gpu-fixed-round,monthly,1.764812,0.225757,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,10.0,0.95,0.9,,,5.275,40.0,aitken-gpu-fixed-round,monthly,1.778810,0.227258,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,10.0,0.95,0.9,,,5.275,50.0,aitken-gpu-fixed-round,monthly,1.778817,0.226969,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,10.0,0.95,0.9,,,5.275,60.0,aitken-gpu-fixed-round,monthly,1.774782,0.226221,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,10.0,0.95,0.9,,,7.55,20.0,aitken-gpu-fixed-round,monthly,1.542219,0.186394,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,10.0,0.95,0.9,,,7.55,30.0,aitken-gpu-fixed-round,monthly,1.795960,0.229494,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,10.0,0.95,0.9,,,7.55,40.0,aitken-gpu-fixed-round,monthly,1.809558,0.230969,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,10.0,0.95,0.9,,,7.55,50.0,aitken-gpu-fixed-round,monthly,1.808135,0.230504,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,10.0,0.95,0.9,,,7.55,60.0,aitken-gpu-fixed-round,monthly,1.803109,0.229635,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,10.0,0.95,0.9,,,9.825,20.0,aitken-gpu-fixed-round,monthly,1.557342,0.188176,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,10.0,0.95,0.9,,,9.825,30.0,aitken-gpu-fixed-round,monthly,1.812566,0.231483,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,10.0,0.95,0.9,,,9.825,40.0,aitken-gpu-fixed-round,monthly,1.825878,0.232935,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,10.0,0.95,0.9,,,9.825,50.0,aitken-gpu-fixed-round,monthly,1.823699,0.232377,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,10.0,0.95,0.9,,,9.825,60.0,aitken-gpu-fixed-round,monthly,1.818133,0.231443,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,10.0,0.95,0.9,,,12.0,20.0,aitken-gpu-fixed-round,monthly,1.567329,0.189373,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,10.0,0.95,0.9,,,12.0,30.0,aitken-gpu-fixed-round,monthly,1.822483,0.232670,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,10.0,0.95,0.9,,,12.0,40.0,aitken-gpu-fixed-round,monthly,1.835619,0.234108,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,10.0,0.95,0.9,,,12.0,50.0,aitken-gpu-fixed-round,monthly,1.832965,0.233492,12
30.0,75.0,0.595500,24.4144,412.35,LiCl,10.0,0.95,0.9,,,12.0,60.0,aitken-gpu-fixed-round,monthly,1.827089,0.232520,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,1.0,0.95,0.9,,,3.0,20.0,aitken-gpu-fixed-round,monthly,1.467304,0.202003,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,1.0,0.95,0.9,,,3.0,30.0,aitken-gpu-fixed-round,monthly,1.474811,0.202735,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,1.0,0.95,0.9,,,3.0,40.0,aitken-gpu-fixed-round,monthly,1.476168,0.202675,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,1.0,0.95,0.9,,,3.0,50.0,aitken-gpu-fixed-round,monthly,1.475524,0.202408,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,1.0,0.95,0.9,,,3.0,60.0,aitken-gpu-fixed-round,monthly,1.474325,0.202111,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,1.0,0.95,0.9,,,5.275,20.0,aitken-gpu-fixed-round,monthly,1.502133,0.206743,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,1.0,0.95,0.9,,,5.275,30.0,aitken-gpu-fixed-round,monthly,1.508490,0.207319,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,1.0,0.95,0.9,,,5.275,40.0,aitken-gpu-fixed-round,monthly,1.508936,0.207136,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,1.0,0.95,0.9,,,5.275,50.0,aitken-gpu-fixed-round,monthly,1.507718,0.206791,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,1.0,0.95,0.9,,,5.275,60.0,aitken-gpu-fixed-round,monthly,1.506135,0.206442,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,1.0,0.95,0.9,,,7.55,20.0,aitken-gpu-fixed-round,monthly,1.515391,0.208539,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,1.0,0.95,0.9,,,7.55,30.0,aitken-gpu-fixed-round,monthly,1.521248,0.209047,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,1.0,0.95,0.9,,,7.55,40.0,aitken-gpu-fixed-round,monthly,1.521339,0.208816,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,1.0,0.95,0.9,,,7.55,50.0,aitken-gpu-fixed-round,monthly,1.519895,0.208442,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,1.0,0.95,0.9,,,7.55,60.0,aitken-gpu-fixed-round,monthly,1.518169,0.208074,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,1.0,0.95,0.9,,,9.825,20.0,aitken-gpu-fixed-round,monthly,1.522353,0.209479,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,1.0,0.95,0.9,,,9.825,30.0,aitken-gpu-fixed-round,monthly,1.527935,0.209951,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,1.0,0.95,0.9,,,9.825,40.0,aitken-gpu-fixed-round,monthly,1.527835,0.209694,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,1.0,0.95,0.9,,,9.825,50.0,aitken-gpu-fixed-round,monthly,1.526277,0.209305,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,1.0,0.95,0.9,,,9.825,60.0,aitken-gpu-fixed-round,monthly,1.524478,0.208928,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,1.0,0.95,0.9,,,12.0,20.0,aitken-gpu-fixed-round,monthly,1.526484,0.210036,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,1.0,0.95,0.9,,,12.0,30.0,aitken-gpu-fixed-round,monthly,1.531899,0.210485,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,1.0,0.95,0.9,,,12.0,40.0,aitken-gpu-fixed-round,monthly,1.531685,0.210214,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,1.0,0.95,0.9,,,12.0,50.0,aitken-gpu-fixed-round,monthly,1.530061,0.209816,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,1.0,0.95,0.9,,,12.0,60.0,aitken-gpu-fixed-round,monthly,1.528212,0.209432,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,3.25,0.95,0.9,,,3.0,20.0,aitken-gpu-fixed-round,monthly,1.868030,0.247506,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,3.25,0.95,0.9,,,3.0,30.0,aitken-gpu-fixed-round,monthly,1.881252,0.249028,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,3.25,0.95,0.9,,,3.0,40.0,aitken-gpu-fixed-round,monthly,1.876546,0.248025,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,3.25,0.95,0.9,,,3.0,50.0,aitken-gpu-fixed-round,monthly,1.869234,0.246779,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,3.25,0.95,0.9,,,3.0,60.0,aitken-gpu-fixed-round,monthly,1.862434,0.245678,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,3.25,0.95,0.9,,,5.275,20.0,aitken-gpu-fixed-round,monthly,1.938964,0.256591,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,3.25,0.95,0.9,,,5.275,30.0,aitken-gpu-fixed-round,monthly,1.950363,0.257876,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,3.25,0.95,0.9,,,5.275,40.0,aitken-gpu-fixed-round,monthly,1.942577,0.256473,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,3.25,0.95,0.9,,,5.275,50.0,aitken-gpu-fixed-round,monthly,1.933148,0.254952,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,3.25,0.95,0.9,,,5.275,60.0,aitken-gpu-fixed-round,monthly,1.924902,0.253664,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,3.25,0.95,0.9,,,7.55,20.0,aitken-gpu-fixed-round,monthly,1.966317,0.260084,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,3.25,0.95,0.9,,,7.55,30.0,aitken-gpu-fixed-round,monthly,1.976839,0.261257,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,3.25,0.95,0.9,,,7.55,40.0,aitken-gpu-fixed-round,monthly,1.967835,0.259696,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,3.25,0.95,0.9,,,7.55,50.0,aitken-gpu-fixed-round,monthly,1.957594,0.258071,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,3.25,0.95,0.9,,,7.55,60.0,aitken-gpu-fixed-round,monthly,1.948800,0.256713,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,3.25,0.95,0.9,,,9.825,20.0,aitken-gpu-fixed-round,monthly,1.980714,0.261920,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,3.25,0.95,0.9,,,9.825,30.0,aitken-gpu-fixed-round,monthly,1.990735,0.263029,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,3.25,0.95,0.9,,,9.825,40.0,aitken-gpu-fixed-round,monthly,1.981085,0.261385,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,3.25,0.95,0.9,,,9.825,50.0,aitken-gpu-fixed-round,monthly,1.970430,0.259707,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,3.25,0.95,0.9,,,9.825,60.0,aitken-gpu-fixed-round,monthly,1.961352,0.258313,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,3.25,0.95,0.9,,,12.0,20.0,aitken-gpu-fixed-round,monthly,1.989257,0.263009,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,3.25,0.95,0.9,,,12.0,30.0,aitken-gpu-fixed-round,monthly,1.998965,0.264077,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,3.25,0.95,0.9,,,12.0,40.0,aitken-gpu-fixed-round,monthly,1.988934,0.262384,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,3.25,0.95,0.9,,,12.0,50.0,aitken-gpu-fixed-round,monthly,1.978035,0.260675,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,3.25,0.95,0.9,,,12.0,60.0,aitken-gpu-fixed-round,monthly,1.968788,0.259260,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,5.5,0.95,0.9,,,3.0,20.0,aitken-gpu-fixed-round,monthly,1.883284,0.247374,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,5.5,0.95,0.9,,,3.0,30.0,aitken-gpu-fixed-round,monthly,1.889761,0.248300,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,5.5,0.95,0.9,,,3.0,40.0,aitken-gpu-fixed-round,monthly,1.889524,0.247902,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,5.5,0.95,0.9,,,3.0,50.0,aitken-gpu-fixed-round,monthly,1.881930,0.246601,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,5.5,0.95,0.9,,,3.0,60.0,aitken-gpu-fixed-round,monthly,1.874234,0.245371,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,5.5,0.95,0.9,,,5.275,20.0,aitken-gpu-fixed-round,monthly,1.953877,0.256175,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,5.5,0.95,0.9,,,5.275,30.0,aitken-gpu-fixed-round,monthly,1.964513,0.257700,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,5.5,0.95,0.9,,,5.275,40.0,aitken-gpu-fixed-round,monthly,1.960538,0.256826,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,5.5,0.95,0.9,,,5.275,50.0,aitken-gpu-fixed-round,monthly,1.950211,0.255176,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,5.5,0.95,0.9,,,5.275,60.0,aitken-gpu-fixed-round,monthly,1.940679,0.253712,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,5.5,0.95,0.9,,,7.55,20.0,aitken-gpu-fixed-round,monthly,1.980924,0.259536,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,5.5,0.95,0.9,,,7.55,30.0,aitken-gpu-fixed-round,monthly,1.993260,0.261307,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,5.5,0.95,0.9,,,7.55,40.0,aitken-gpu-fixed-round,monthly,1.987741,0.260236,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,5.5,0.95,0.9,,,7.55,50.0,aitken-gpu-fixed-round,monthly,1.976375,0.258454,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,5.5,0.95,0.9,,,7.55,60.0,aitken-gpu-fixed-round,monthly,1.966149,0.256903,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,5.5,0.95,0.9,,,9.825,20.0,aitken-gpu-fixed-round,monthly,1.995114,0.261297,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,5.5,0.95,0.9,,,9.825,30.0,aitken-gpu-fixed-round,monthly,2.008366,0.263200,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,5.5,0.95,0.9,,,9.825,40.0,aitken-gpu-fixed-round,monthly,2.002042,0.262027,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,5.5,0.95,0.9,,,9.825,50.0,aitken-gpu-fixed-round,monthly,1.990135,0.260177,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,5.5,0.95,0.9,,,9.825,60.0,aitken-gpu-fixed-round,monthly,1.979542,0.258580,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,5.5,0.95,0.9,,,12.0,20.0,aitken-gpu-fixed-round,monthly,2.003519,0.262340,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,5.5,0.95,0.9,,,12.0,30.0,aitken-gpu-fixed-round,monthly,2.017318,0.264321,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,5.5,0.95,0.9,,,12.0,40.0,aitken-gpu-fixed-round,monthly,2.010512,0.263086,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,5.5,0.95,0.9,,,12.0,50.0,aitken-gpu-fixed-round,monthly,1.998278,0.261195,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,5.5,0.95,0.9,,,12.0,60.0,aitken-gpu-fixed-round,monthly,1.987480,0.259572,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,7.75,0.95,0.9,,,3.0,20.0,aitken-gpu-fixed-round,monthly,1.161740,0.135171,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,7.75,0.95,0.9,,,3.0,30.0,aitken-gpu-fixed-round,monthly,1.841313,0.241304,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,7.75,0.95,0.9,,,3.0,40.0,aitken-gpu-fixed-round,monthly,1.852630,0.242539,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,7.75,0.95,0.9,,,3.0,50.0,aitken-gpu-fixed-round,monthly,1.846594,0.241427,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,7.75,0.95,0.9,,,3.0,60.0,aitken-gpu-fixed-round,monthly,1.838814,0.240169,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,7.75,0.95,0.9,,,5.275,20.0,aitken-gpu-fixed-round,monthly,1.202603,0.138677,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,7.75,0.95,0.9,,,5.275,30.0,aitken-gpu-fixed-round,monthly,1.915866,0.250602,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,7.75,0.95,0.9,,,5.275,40.0,aitken-gpu-fixed-round,monthly,1.924095,0.251456,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,7.75,0.95,0.9,,,5.275,50.0,aitken-gpu-fixed-round,monthly,1.914936,0.249947,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,7.75,0.95,0.9,,,5.275,60.0,aitken-gpu-fixed-round,monthly,1.905019,0.248418,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,7.75,0.95,0.9,,,7.55,20.0,aitken-gpu-fixed-round,monthly,1.238256,0.143059,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,7.75,0.95,0.9,,,7.55,30.0,aitken-gpu-fixed-round,monthly,1.944725,0.254192,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,7.75,0.95,0.9,,,7.55,40.0,aitken-gpu-fixed-round,monthly,1.951609,0.254879,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,7.75,0.95,0.9,,,7.55,50.0,aitken-gpu-fixed-round,monthly,1.941216,0.253214,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,7.75,0.95,0.9,,,7.55,60.0,aitken-gpu-fixed-round,monthly,1.930484,0.251583,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,7.75,0.95,0.9,,,9.825,20.0,aitken-gpu-fixed-round,monthly,1.236290,0.143491,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,7.75,0.95,0.9,,,9.825,30.0,aitken-gpu-fixed-round,monthly,1.959940,0.256082,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,7.75,0.95,0.9,,,9.825,40.0,aitken-gpu-fixed-round,monthly,1.966087,0.256678,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,7.75,0.95,0.9,,,9.825,50.0,aitken-gpu-fixed-round,monthly,1.955045,0.254931,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,7.75,0.95,0.9,,,9.825,60.0,aitken-gpu-fixed-round,monthly,1.943883,0.253246,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,7.75,0.95,0.9,,,12.0,20.0,aitken-gpu-fixed-round,monthly,1.009759,0.114637,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,7.75,0.95,0.9,,,12.0,30.0,aitken-gpu-fixed-round,monthly,1.968974,0.257203,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,7.75,0.95,0.9,,,12.0,40.0,aitken-gpu-fixed-round,monthly,1.974683,0.257745,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,7.75,0.95,0.9,,,12.0,50.0,aitken-gpu-fixed-round,monthly,1.963245,0.255949,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,7.75,0.95,0.9,,,12.0,60.0,aitken-gpu-fixed-round,monthly,1.951834,0.254233,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,10.0,0.95,0.9,,,3.0,20.0,aitken-gpu-fixed-round,monthly,1.416231,0.174860,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,10.0,0.95,0.9,,,3.0,30.0,aitken-gpu-fixed-round,monthly,1.790860,0.234302,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,10.0,0.95,0.9,,,3.0,40.0,aitken-gpu-fixed-round,monthly,1.801772,0.235663,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,10.0,0.95,0.9,,,3.0,50.0,aitken-gpu-fixed-round,monthly,1.800636,0.235203,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,10.0,0.95,0.9,,,3.0,60.0,aitken-gpu-fixed-round,monthly,1.793388,0.233996,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,10.0,0.95,0.9,,,5.275,20.0,aitken-gpu-fixed-round,monthly,1.474200,0.181715,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,10.0,0.95,0.9,,,5.275,30.0,aitken-gpu-fixed-round,monthly,1.859484,0.242749,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,10.0,0.95,0.9,,,5.275,40.0,aitken-gpu-fixed-round,monthly,1.872376,0.244446,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,10.0,0.95,0.9,,,5.275,50.0,aitken-gpu-fixed-round,monthly,1.867785,0.243547,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,10.0,0.95,0.9,,,5.275,60.0,aitken-gpu-fixed-round,monthly,1.858117,0.242032,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,10.0,0.95,0.9,,,7.55,20.0,aitken-gpu-fixed-round,monthly,1.496492,0.184343,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,10.0,0.95,0.9,,,7.55,30.0,aitken-gpu-fixed-round,monthly,1.885948,0.245999,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,10.0,0.95,0.9,,,7.55,40.0,aitken-gpu-fixed-round,monthly,1.899652,0.247829,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,10.0,0.95,0.9,,,7.55,50.0,aitken-gpu-fixed-round,monthly,1.893658,0.246753,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,10.0,0.95,0.9,,,7.55,60.0,aitken-gpu-fixed-round,monthly,1.883051,0.245120,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,10.0,0.95,0.9,,,9.825,20.0,aitken-gpu-fixed-round,monthly,1.508197,0.185720,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,10.0,0.95,0.9,,,9.825,30.0,aitken-gpu-fixed-round,monthly,1.899875,0.247707,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,10.0,0.95,0.9,,,9.825,40.0,aitken-gpu-fixed-round,monthly,1.914033,0.249610,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,10.0,0.95,0.9,,,9.825,50.0,aitken-gpu-fixed-round,monthly,1.907277,0.248438,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,10.0,0.95,0.9,,,9.825,60.0,aitken-gpu-fixed-round,monthly,1.896176,0.246743,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,10.0,0.95,0.9,,,12.0,20.0,aitken-gpu-fixed-round,monthly,1.515082,0.186529,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,10.0,0.95,0.9,,,12.0,30.0,aitken-gpu-fixed-round,monthly,1.908149,0.248722,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,10.0,0.95,0.9,,,12.0,40.0,aitken-gpu-fixed-round,monthly,1.922565,0.250667,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,10.0,0.95,0.9,,,12.0,50.0,aitken-gpu-fixed-round,monthly,1.915357,0.249437,12
30.0,78.0,0.700710,22.2016,403.20,LiCl,10.0,0.95,0.9,,,12.0,60.0,aitken-gpu-fixed-round,monthly,1.903982,0.247708,12
30.0,81.0,0.632697,-11.4060,524.43,LiCl,1.0,0.95,0.9,,,3.0,20.0,aitken-gpu-fixed-round,monthly,0.595462,0.058224,12
30.0,81.0,0.632697,-11.4060,524.43,LiCl,1.0,0.95,0.9,,,3.0,30.0,aitken-gpu-fixed-round,monthly,0.602641,0.058880,12
30.0,81.0,0.632697,-11.4060,524.43,LiCl,1.0,0.95,0.9,,,3.0,40.0,aitken-gpu-fixed-round,monthly,0.606592,0.059239,12
30.0,81.0,0.632697,-11.4060,524.43,LiCl,1.0,0.95,0.9,,,3.0,50.0,aitken-gpu-fixed-round,monthly,0.608807,0.059439,12
30.0,81.0,0.632697,-11.4060,524.43,LiCl,1.0,0.95,0.9,,,3.0,60.0,aitken-gpu-fixed-round,monthly,0.610187,0.059562,12
30.0,81.0,0.632697,-11.4060,524.43,LiCl,1.0,0.95,0.9,,,5.275,20.0,aitken-gpu-fixed-round,monthly,0.601965,0.058827,12
30.0,81.0,0.632697,-11.4060,524.43,LiCl,1.0,0.95,0.9,,,5.275,30.0,aitken-gpu-fixed-round,monthly,0.608553,0.059428,12
30.0,81.0,0.632697,-11.4060,524.43,LiCl,1.0,0.95,0.9,,,5.275,40.0,aitken-gpu-fixed-round,monthly,0.612027,0.059742,12
30.0,81.0,0.632697,-11.4060,524.43,LiCl,1.0,0.95,0.9,,,5.275,50.0,aitken-gpu-fixed-round,monthly,0.614038,0.059922,12
30.0,81.0,0.632697,-11.4060,524.43,LiCl,1.0,0.95,0.9,,,5.275,60.0,aitken-gpu-fixed-round,monthly,0.615276,0.060032,12
30.0,81.0,0.632697,-11.4060,524.43,LiCl,1.0,0.95,0.9,,,7.55,20.0,aitken-gpu-fixed-round,monthly,0.604187,0.059034,12
30.0,81.0,0.632697,-11.4060,524.43,LiCl,1.0,0.95,0.9,,,7.55,30.0,aitken-gpu-fixed-round,monthly,0.610541,0.059612,12
30.0,81.0,0.632697,-11.4060,524.43,LiCl,1.0,0.95,0.9,,,7.55,40.0,aitken-gpu-fixed-round,monthly,0.613907,0.059916,12
